trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,timepoint
54,06:11:00,06:11:00,usda,8,3886.74,1
54,,,rrmshel,9,4237.1,0
54,06:20:00,06:20:00,cpmetro_a,10,6083.23,1
55,06:20:00,06:20:00,cpmetro_d,1,61.16,1
55,,,acphys,2,722.58,0
55,06:24:00,06:24:00,acphys_elli,3,1274.27,1
55,06:26:00,06:26:00,rayt,4,1906.77,1
55,,,collpark,5,2300.27,0
55,,,diviofit,6,2946.32,0
55,06:29:00,06:29:00,msqua,7,3134.05,1
55,06:31:00,06:31:00,usda,8,3886.74,1
55,,,rrmshel,9,4237.1,0
55,06:40:00,06:40:00,cpmetro_a,10,6083.23,1
56,06:40:00,06:40:00,cpmetro_d,1,61.16,1
56,,,acphys,2,722.58,0
56,06:44:00,06:44:00,acphys_elli,3,1274.27,1
56,06:46:00,06:46:00,rayt,4,1906.77,1
56,,,collpark,5,2300.27,0
56,,,diviofit,6,2946.32,0
56,06:49:00,06:49:00,msqua,7,3134.05,1
56,06:51:00,06:51:00,usda,8,3886.74,1
56,,,rrmshel,9,4237.1,0
56,07:00:00,07:00:00,cpmetro_a,10,6083.23,1
57,07:00:00,07:00:00,cpmetro_d,1,61.16,1
57,,,acphys,2,722.58,0
57,07:04:00,07:04:00,acphys_elli,3,1274.27,1
57,07:06:00,07:06:00,rayt,4,1906.77,1
57,,,collpark,5,2300.27,0
57,,,diviofit,6,2946.32,0
57,07:09:00,07:09:00,msqua,7,3134.05,1
57,07:11:00,07:11:00,usda,8,3886.74,1
57,,,rrmshel,9,4237.1,0
57,07:20:00,07:20:00,cpmetro_a,10,6083.23,1
58,07:20:00,07:20:00,cpmetro_d,1,61.16,1
58,,,acphys,2,722.58,0
58,07:24:00,07:24:00,acphys_elli,3,1274.27,1
58,07:26:00,07:26:00,rayt,4,1906.77,1
58,,,collpark,5,2300.27,0
58,,,diviofit,6,2946.32,0
58,07:29:00,07:29:00,msqua,7,3134.05,1
58,07:31:00,07:31:00,usda,8,3886.74,1
58,,,rrmshel,9,4237.1,0
58,07:40:00,07:40:00,cpmetro_a,10,6083.23,1
59,07:40:00,07:40:00,cpmetro_d,1,61.16,1
59,,,acphys,2,722.58,0
59,07:44:00,07:44:00,acphys_elli,3,1274.27,1
59,07:46:00,07:46:00,rayt,4,1906.77,1
59,,,collpark,5,2300.27,0
59,,,diviofit,6,2946.32,0
59,07:49:00,07:49:00,msqua,7,3134.05,1
59,07:51:00,07:51:00,usda,8,3886.74,1
59,,,rrmshel,9,4237.1,0
59,08:00:00,08:00:00,cpmetro_a,10,6083.23,1
60,08:00:00,08:00:00,cpmetro_d,1,61.16,1
60,,,acphys,2,722.58,0
60,08:04:00,08:04:00,acphys_elli,3,1274.27,1
60,08:06:00,08:06:00,rayt,4,1906.77,1
60,,,collpark,5,2300.27,0
60,,,diviofit,6,2946.32,0
60,08:09:00,08:09:00,msqua,7,3134.05,1
60,08:11:00,08:11:00,usda,8,3886.74,1
60,,,rrmshel,9,4237.1,0
60,08:20:00,08:20:00,cpmetro_a,10,6083.23,1
61,08:20:00,08:20:00,cpmetro_d,1,61.16,1
61,,,acphys,2,722.58,0
61,08:24:00,08:24:00,acphys_elli,3,1274.27,1
61,08:26:00,08:26:00,rayt,4,1906.77,1
61,,,collpark,5,2300.27,0
61,,,diviofit,6,2946.32,0
61,08:29:00,08:29:00,msqua,7,3134.05,1
61,08:31:00,08:31:00,usda,8,3886.74,1
61,,,rrmshel,9,4237.1,0
61,08:40:00,08:40:00,cpmetro_a,10,6083.23,1
62,08:40:00,08:40:00,cpmetro_d,1,61.16,1
62,,,acphys,2,722.58,0
62,08:44:00,08:44:00,acphys_elli,3,1274.27,1
62,08:46:00,08:46:00,rayt,4,1906.77,1
62,,,collpark,5,2300.27,0
62,,,diviofit,6,2946.32,0
62,08:49:00,08:49:00,msqua,7,3134.05,1
62,08:51:00,08:51:00,usda,8,3886.74,1
62,,,rrmshel,9,4237.1,0
62,09:00:00,09:00:00,cpmetro_a,10,6083.23,1
63,19:54:00,19:54:00,regdrgar_d,1,34.43,1
63,,,mitc_out,2,363.74,0
63,,,memo_out,3,567.04,0
63,,,mont_out,4,865.43,0
63,,,collprin_ob,5,1253.71,0
63,,,collhopk_ob,6,1384.69,0
63,,,collrhod_ob,7,1509.65,0
63,,,rhodknox_ob,8,1640.98,0
63,20:06:00,20:06:00,cpmcalv,9,2092.22,1
63,,,rhodknox_ib,10,2577.91,0
63,,,collrhod_ib,11,2701.39,0
63,,,collhopk_ib,12,2836.19,0
63,,,collprin_ib,13,2970.53,0
63,,,mont_in,14,3370.93,0
63,,,memo_in,15,3630.27,0
63,,,mitc_in,16,3833.18,0
63,,,campmath,17,4080.74,0
63,,,painglen,18,4430.72,0
63,20:18:00,20:18:00,regdrgar_a,19,4786.97,1
64,20:18:00,20:18:00,regdrgar_d,1,34.43,1
64,,,mitc_out,2,363.74,0
64,,,memo_out,3,567.04,0
64,,,mont_out,4,865.43,0
64,,,collprin_ob,5,1253.71,0
64,,,collhopk_ob,6,1384.69,0
64,,,collrhod_ob,7,1509.65,0
64,,,rhodknox_ob,8,1640.98,0
64,20:30:00,20:30:00,cpmcalv,9,2092.22,1
64,,,rhodknox_ib,10,2577.91,0
64,,,collrhod_ib,11,2701.39,0
64,,,collhopk_ib,12,2836.19,0
64,,,collprin_ib,13,2970.53,0
64,,,mont_in,14,3370.93,0
64,,,memo_in,15,3630.27,0
64,,,mitc_in,16,3833.18,0
64,,,campmath,17,4080.74,0
64,,,painglen,18,4430.72,0
64,20:42:00,20:42:00,regdrgar_a,19,4786.97,1
65,20:42:00,20:42:00,regdrgar_d,1,34.43,1
65,,,mitc_out,2,363.74,0
65,,,memo_out,3,567.04,0
65,,,mont_out,4,865.43,0
65,,,collprin_ob,5,1253.71,0
65,,,collhopk_ob,6,1384.69,0
65,,,collrhod_ob,7,1509.65,0
65,,,rhodknox_ob,8,1640.98,0
65,20:54:00,20:54:00,cpmcalv,9,2092.22,1
65,,,rhodknox_ib,10,2577.91,0
65,,,collrhod_ib,11,2701.39,0
65,,,collhopk_ib,12,2836.19,0
65,,,collprin_ib,13,2970.53,0
65,,,mont_in,14,3370.93,0
65,,,memo_in,15,3630.27,0
65,,,mitc_in,16,3833.18,0
65,,,campmath,17,4080.74,0
65,,,painglen,18,4430.72,0
65,21:06:00,21:06:00,regdrgar_a,19,4786.97,1
66,21:06:00,21:06:00,regdrgar_d,1,34.43,1
66,,,mitc_out,2,363.74,0
66,,,memo_out,3,567.04,0
66,,,mont_out,4,865.43,0
66,,,collprin_ob,5,1253.71,0
66,,,collhopk_ob,6,1384.69,0
66,,,collrhod_ob,7,1509.65,0
66,,,rhodknox_ob,8,1640.98,0
66,21:18:00,21:18:00,cpmcalv,9,2092.22,1
66,,,rhodknox_ib,10,2577.91,0
66,,,collrhod_ib,11,2701.39,0
66,,,collhopk_ib,12,2836.19,0
66,,,collprin_ib,13,2970.53,0
66,,,mont_in,14,3370.93,0
66,,,memo_in,15,3630.27,0
66,,,mitc_in,16,3833.18,0
66,,,campmath,17,4080.74,0
66,,,painglen,18,4430.72,0
66,21:30:00,21:30:00,regdrgar_a,19,4786.97,1
67,14:30:00,14:30:00,stamsu_d,1,64.04,1
67,15:25:00,15:25:00,wdiapknr_d,2,48095.29,1
67,16:15:00,16:15:00,stamsu_a,3,94813.89,1
68,16:15:00,16:15:00,stamsu_d,1,64.04,1
68,17:10:00,17:10:00,wdiapknr_d,2,48095.29,1
68,18:00:00,18:00:00,stamsu_a,3,94813.89,1
69,19:35:00,19:35:00,stamsu_d,1,64.04,1
69,20:25:00,20:25:00,wdiapknr_d,2,48095.29,1
69,21:20:00,21:20:00,stamsu_a,3,94813.89,1
70,07:30:00,07:30:00,stamsu_d,1,64.04,1
70,08:20:00,08:20:00,wdiapknr_d,2,48095.29,1
70,09:15:00,09:15:00,stamsu_a,3,94813.89,1
71,09:15:00,09:15:00,stamsu_d,1,64.04,1
71,10:05:00,10:05:00,wdiapknr_d,2,48095.29,1
71,11:00:00,11:00:00,stamsu_a,3,94813.89,1
72,12:25:00,12:25:00,stamsu_d,1,64.04,1
72,13:15:00,13:15:00,wdiapknr_d,2,48095.29,1
72,14:15:00,14:15:00,stamsu_a,3,94813.89,1
73,14:30:00,14:30:00,regegara_d,1,33.33,1
73,,,stamsu_d,2,516.01,0
73,,,artsoci,3,995.69,0
73,,,camplt1d,4,1446.22,0
73,,,gradhill,5,1905.24,0
73,,,adelwell_out,6,2480.75,0
73,,,adel_nwhs,7,2982.86,0
73,,,toleadel,8,3686.46,0
73,,,tolebelc,9,3988.17,0
73,14:46:00,14:46:00,targ,10,4230.37,1
73,,,pgmetro_out,11,4489.99,0
73,,,39thquee,12,4932.72,0
73,,,42ndquee,13,5300.76,0
73,,,42ndogle,14,5733.68,0
73,,,42ndmadi,15,5920.04,0
73,,,42ndjeff,16,6224.13,0
73,,,42ndfarr,17,6691.31,0
73,,,farrrhod,18,6961.97,0
73,,,baltgall,19,7165.91,0
73,,,balthami,20,7299.99,0
73,,,baltlong,21,7573.17,0
73,,,baltogle,22,7869.88,0
73,,,44thquee,23,8379.22,0
73,,,quee42nd,24,8781.29,0
73,,,belcquch,25,9448.77,0
73,,,pgmetro_in,26,9604.13,0
73,15:08:00,15:08:00,pgcc,27,9907.85,1
73,,,belctole,28,10145.35,0
73,,,adeltole,29,10560.8,0
73,,,adelvbur,30,11132.23,0
73,,,adelwell_in,31,11626.54,0
73,,,adeltula,32,12234.52,0
73,,,cspa_main,33,13303.8,0
73,,,stadgara,34,13656.42,0
73,,,stadvtho,35,13884.0,0
73,,,stadatl,36,14169.63,0
73,15:30:00,15:30:00,regegara_a,37,14329.43,1
74,15:30:00,15:30:00,regegara_d,1,33.33,1
74,,,stamsu_d,2,516.01,0
74,,,artsoci,3,995.69,0
74,,,camplt1d,4,1446.22,0
74,,,gradhill,5,1905.24,0
74,,,adelwell_out,6,2480.75,0
74,,,adel_nwhs,7,2982.86,0
74,,,toleadel,8,3686.46,0
74,,,tolebelc,9,3988.17,0
74,15:46:00,15:46:00,targ,10,4230.37,1
74,,,pgmetro_out,11,4489.99,0
74,,,39thquee,12,4932.72,0
74,,,42ndquee,13,5300.76,0
74,,,42ndogle,14,5733.68,0
74,,,42ndmadi,15,5920.04,0
74,,,42ndjeff,16,6224.13,0
74,,,42ndfarr,17,6691.31,0
74,,,farrrhod,18,6961.97,0
74,,,baltgall,19,7165.91,0
74,,,balthami,20,7299.99,0
74,,,baltlong,21,7573.17,0
74,,,baltogle,22,7869.88,0
74,,,44thquee,23,8379.22,0
74,,,quee42nd,24,8781.29,0
74,,,belcquch,25,9448.77,0
74,,,pgmetro_in,26,9604.13,0
74,16:08:00,16:08:00,pgcc,27,9907.85,1
74,,,belctole,28,10145.35,0
74,,,adeltole,29,10560.8,0
74,,,adelvbur,30,11132.23,0
74,,,adelwell_in,31,11626.54,0
74,,,adeltula,32,12234.52,0
74,,,cspa_main,33,13303.8,0
74,,,stadgara,34,13656.42,0
74,,,stadvtho,35,13884.0,0
74,,,stadatl,36,14169.63,0
74,16:30:00,16:30:00,regegara_a,37,14329.43,1
75,16:30:00,16:30:00,regegara_d,1,33.33,1
75,,,stamsu_d,2,516.01,0
75,,,artsoci,3,995.69,0
75,,,camplt1d,4,1446.22,0
75,,,gradhill,5,1905.24,0
75,,,adelwell_out,6,2480.75,0
75,,,adel_nwhs,7,2982.86,0
75,,,toleadel,8,3686.46,0
75,,,tolebelc,9,3988.17,0
75,16:46:00,16:46:00,targ,10,4230.37,1
75,,,pgmetro_out,11,4489.99,0
75,,,39thquee,12,4932.72,0
75,,,42ndquee,13,5300.76,0
75,,,42ndogle,14,5733.68,0
75,,,42ndmadi,15,5920.04,0
75,,,42ndjeff,16,6224.13,0
75,,,42ndfarr,17,6691.31,0
75,,,farrrhod,18,6961.97,0
75,,,baltgall,19,7165.91,0
75,,,balthami,20,7299.99,0
75,,,baltlong,21,7573.17,0
75,,,baltogle,22,7869.88,0
75,,,44thquee,23,8379.22,0
75,,,quee42nd,24,8781.29,0
75,,,belcquch,25,9448.77,0
75,,,pgmetro_in,26,9604.13,0
75,17:08:00,17:08:00,pgcc,27,9907.85,1
75,,,belctole,28,10145.35,0
75,,,adeltole,29,10560.8,0
75,,,adelvbur,30,11132.23,0
75,,,adelwell_in,31,11626.54,0
75,,,adeltula,32,12234.52,0
75,,,cspa_main,33,13303.8,0
75,,,stadgara,34,13656.42,0
75,,,stadvtho,35,13884.0,0
75,,,stadatl,36,14169.63,0
75,17:30:00,17:30:00,regegara_a,37,14329.43,1
76,17:30:00,17:30:00,regegara_d,1,33.33,1
76,,,stamsu_d,2,516.01,0
76,,,artsoci,3,995.69,0
76,,,camplt1d,4,1446.22,0
76,,,gradhill,5,1905.24,0
76,,,adelwell_out,6,2480.75,0
76,,,adel_nwhs,7,2982.86,0
76,,,toleadel,8,3686.46,0
76,,,tolebelc,9,3988.17,0
76,17:46:00,17:46:00,targ,10,4230.37,1
76,,,pgmetro_out,11,4489.99,0
76,,,39thquee,12,4932.72,0
76,,,42ndquee,13,5300.76,0
76,,,42ndogle,14,5733.68,0
76,,,42ndmadi,15,5920.04,0
76,,,42ndjeff,16,6224.13,0
76,,,42ndfarr,17,6691.31,0
76,,,farrrhod,18,6961.97,0
76,,,baltgall,19,7165.91,0
76,,,balthami,20,7299.99,0
76,,,baltlong,21,7573.17,0
76,,,baltogle,22,7869.88,0
76,,,44thquee,23,8379.22,0
76,,,quee42nd,24,8781.29,0
76,,,belcquch,25,9448.77,0
76,,,pgmetro_in,26,9604.13,0
76,18:08:00,18:08:00,pgcc,27,9907.85,1
76,,,belctole,28,10145.35,0
76,,,adeltole,29,10560.8,0
76,,,adelvbur,30,11132.23,0
76,,,adelwell_in,31,11626.54,0
76,,,adeltula,32,12234.52,0
76,,,cspa_main,33,13303.8,0
76,,,stadgara,34,13656.42,0
76,,,stadvtho,35,13884.0,0
76,,,stadatl,36,14169.63,0
76,18:30:00,18:30:00,regegara_a,37,14329.43,1
77,19:55:00,19:55:00,regegara_d,1,33.33,1
77,,,stamsu_d,2,516.01,0
77,,,artsoci,3,995.69,0
77,,,camplt1d,4,1446.22,0
77,,,gradhill,5,1905.24,0
77,,,adelwell_out,6,2480.75,0
77,,,adel_nwhs,7,2982.86,0
77,,,toleadel,8,3686.46,0
77,,,tolebelc,9,3988.17,0
77,20:11:00,20:11:00,targ,10,4230.37,1
77,,,pgmetro_out,11,4489.99,0
77,,,39thquee,12,4932.72,0
77,,,42ndquee,13,5300.76,0
77,,,42ndogle,14,5733.68,0
77,,,42ndmadi,15,5920.04,0
77,,,42ndjeff,16,6224.13,0
77,,,42ndfarr,17,6691.31,0
77,,,farrrhod,18,6961.97,0
77,,,baltgall,19,7165.91,0
77,,,balthami,20,7299.99,0
77,,,baltlong,21,7573.17,0
77,,,baltogle,22,7869.88,0
77,,,44thquee,23,8379.22,0
77,,,quee42nd,24,8781.29,0
77,,,belcquch,25,9448.77,0
77,,,pgmetro_in,26,9604.13,0
77,20:33:00,20:33:00,pgcc,27,9907.85,1
77,,,belctole,28,10145.35,0
77,,,adeltole,29,10560.8,0
77,,,adelvbur,30,11132.23,0
77,,,adelwell_in,31,11626.54,0
77,,,adeltula,32,12234.52,0
77,,,cspa_main,33,13303.8,0
77,,,stadgara,34,13656.42,0
77,,,stadvtho,35,13884.0,0
77,,,stadatl,36,14169.63,0
77,20:55:00,20:55:00,regegara_a,37,14329.43,1
78,20:55:00,20:55:00,regegara_d,1,33.33,1
78,,,stamsu_d,2,516.01,0
78,,,artsoci,3,995.69,0
78,,,camplt1d,4,1446.22,0
78,,,gradhill,5,1905.24,0
78,,,adelwell_out,6,2480.75,0
78,,,adel_nwhs,7,2982.86,0
78,,,toleadel,8,3686.46,0
78,,,tolebelc,9,3988.17,0
78,21:11:00,21:11:00,targ,10,4230.37,1
78,,,pgmetro_out,11,4489.99,0
78,,,39thquee,12,4932.72,0
78,,,42ndquee,13,5300.76,0
78,,,42ndogle,14,5733.68,0
78,,,42ndmadi,15,5920.04,0
78,,,42ndjeff,16,6224.13,0
78,,,42ndfarr,17,6691.31,0
78,,,farrrhod,18,6961.97,0
78,,,baltgall,19,7165.91,0
78,,,balthami,20,7299.99,0
78,,,baltlong,21,7573.17,0
78,,,baltogle,22,7869.88,0
78,,,44thquee,23,8379.22,0
78,,,quee42nd,24,8781.29,0
78,,,belcquch,25,9448.77,0
78,,,pgmetro_in,26,9604.13,0
78,21:33:00,21:33:00,pgcc,27,9907.85,1
78,,,belctole,28,10145.35,0
78,,,adeltole,29,10560.8,0
78,,,adelvbur,30,11132.23,0
78,,,adelwell_in,31,11626.54,0
78,,,adeltula,32,12234.52,0
78,,,cspa_main,33,13303.8,0
78,,,stadgara,34,13656.42,0
78,,,stadvtho,35,13884.0,0
78,,,stadatl,36,14169.63,0
78,21:55:00,21:55:00,regegara_a,37,14329.43,1
79,14:30:00,14:30:00,regegara_d,1,32.73,1
79,,,stamsu_d,2,516.1,0
79,,,artsoci,3,954.13,0
79,,,camplt1d,4,1404.66,0
79,,,umuc,5,1670.25,0
79,,,metzgree_out,6,3912.85,0
79,,,metz36th,7,4221.64,0
79,,,metzstan_out,8,4456.03,0
79,,,metzsa,9,4724.52,0
79,,,arch_ob,10,5161.15,0
79,,,metzadel,11,5824.95,0
79,,,coolspri_out,12,6396.06,0
79,,,metzpres,13,6686.36,0
79,,,metznham_out,14,7111.33,0
79,,,nhamfox,15,7566.1,0
79,,,nhamadel_out,16,7911.02,0
79,,,nhamoak_out,17,8364.83,0
79,14:58:00,14:58:00,chateau_r,18,8631.79,1
79,,,nhamadel_in,19,9341.44,0
79,,,metznham_in,20,10254.53,0
79,,,metz1811,21,10602.9,0
79,,,coolspri_in,22,10882.26,0
79,,,metz24th,23,11407.97,0
79,,,metzarch,24,12101.91,0
79,,,metzobse,25,12484.1,0
79,,,metzstan_in,26,12757.3,0
79,,,metz36th_in,27,13053.74,0
79,,,metzgree_in,28,13349.79,0
79,,,lot4_in,29,13872.75,0
79,,,shutbase_in,30,14247.37,0
79,,,painrege_bus,31,14458.37,0
79,,,painstad,32,14816.01,0
79,15:20:00,15:20:00,regegara_a,33,15152.37,1
80,15:20:00,15:20:00,regegara_d,1,32.73,1
80,,,stamsu_d,2,516.1,0
80,,,artsoci,3,954.13,0
80,,,camplt1d,4,1404.66,0
80,,,umuc,5,1670.25,0
80,,,metzgree_out,6,3912.85,0
80,,,metz36th,7,4221.64,0
80,,,metzstan_out,8,4456.03,0
80,,,metzsa,9,4724.52,0
80,,,arch_ob,10,5161.15,0
80,,,metzadel,11,5824.95,0
80,,,coolspri_out,12,6396.06,0
80,,,metzpres,13,6686.36,0
80,,,metznham_out,14,7111.33,0
80,,,nhamfox,15,7566.1,0
80,,,nhamadel_out,16,7911.02,0
80,,,nhamoak_out,17,8364.83,0
80,15:48:00,15:48:00,chateau_r,18,8631.79,1
80,,,nhamadel_in,19,9341.44,0
80,,,metznham_in,20,10254.53,0
80,,,metz1811,21,10602.9,0
80,,,coolspri_in,22,10882.26,0
80,,,metz24th,23,11407.97,0
80,,,metzarch,24,12101.91,0
80,,,metzobse,25,12484.1,0
80,,,metzstan_in,26,12757.3,0
80,,,metz36th_in,27,13053.74,0
80,,,metzgree_in,28,13349.79,0
80,,,lot4_in,29,13872.75,0
80,,,shutbase_in,30,14247.37,0
80,,,painrege_bus,31,14458.37,0
80,,,painstad,32,14816.01,0
80,16:10:00,16:10:00,regegara_a,33,15152.37,1
81,16:10:00,16:10:00,regegara_d,1,32.73,1
81,,,stamsu_d,2,516.1,0
81,,,artsoci,3,954.13,0
81,,,camplt1d,4,1404.66,0
81,,,umuc,5,1670.25,0
81,,,metzgree_out,6,3912.85,0
81,,,metz36th,7,4221.64,0
81,,,metzstan_out,8,4456.03,0
81,,,metzsa,9,4724.52,0
81,,,arch_ob,10,5161.15,0
81,,,metzadel,11,5824.95,0
81,,,coolspri_out,12,6396.06,0
81,,,metzpres,13,6686.36,0
81,,,metznham_out,14,7111.33,0
81,,,nhamfox,15,7566.1,0
81,,,nhamadel_out,16,7911.02,0
81,,,nhamoak_out,17,8364.83,0
81,16:38:00,16:38:00,chateau_r,18,8631.79,1
81,,,nhamadel_in,19,9341.44,0
81,,,metznham_in,20,10254.53,0
81,,,metz1811,21,10602.9,0
81,,,coolspri_in,22,10882.26,0
81,,,metz24th,23,11407.97,0
81,,,metzarch,24,12101.91,0
81,,,metzobse,25,12484.1,0
81,,,metzstan_in,26,12757.3,0
81,,,metz36th_in,27,13053.74,0
81,,,metzgree_in,28,13349.79,0
81,,,lot4_in,29,13872.75,0
81,,,shutbase_in,30,14247.37,0
81,,,painrege_bus,31,14458.37,0
81,,,painstad,32,14816.01,0
81,17:00:00,17:00:00,regegara_a,33,15152.37,1
82,17:00:00,17:00:00,regegara_d,1,32.73,1
82,,,stamsu_d,2,516.1,0
82,,,artsoci,3,954.13,0
82,,,camplt1d,4,1404.66,0
82,,,umuc,5,1670.25,0
82,,,metzgree_out,6,3912.85,0
82,,,metz36th,7,4221.64,0
82,,,metzstan_out,8,4456.03,0
82,,,metzsa,9,4724.52,0
82,,,arch_ob,10,5161.15,0
82,,,metzadel,11,5824.95,0
82,,,coolspri_out,12,6396.06,0
82,,,metzpres,13,6686.36,0
82,,,metznham_out,14,7111.33,0
82,,,nhamfox,15,7566.1,0
82,,,nhamadel_out,16,7911.02,0
82,,,nhamoak_out,17,8364.83,0
82,17:28:00,17:28:00,chateau_r,18,8631.79,1
82,,,nhamadel_in,19,9341.44,0
82,,,metznham_in,20,10254.53,0
82,,,metz1811,21,10602.9,0
82,,,coolspri_in,22,10882.26,0
82,,,metz24th,23,11407.97,0
82,,,metzarch,24,12101.91,0
82,,,metzobse,25,12484.1,0
82,,,metzstan_in,26,12757.3,0
82,,,metz36th_in,27,13053.74,0
82,,,metzgree_in,28,13349.79,0
82,,,lot4_in,29,13872.75,0
82,,,shutbase_in,30,14247.37,0
82,,,painrege_bus,31,14458.37,0
82,,,painstad,32,14816.01,0
82,17:50:00,17:50:00,regegara_a,33,15152.37,1
83,17:50:00,17:50:00,regegara_d,1,32.73,1
83,,,stamsu_d,2,516.1,0
83,,,artsoci,3,954.13,0
83,,,camplt1d,4,1404.66,0
83,,,umuc,5,1670.25,0
83,,,metzgree_out,6,3912.85,0
83,,,metz36th,7,4221.64,0
83,,,metzstan_out,8,4456.03,0
83,,,metzsa,9,4724.52,0
83,,,arch_ob,10,5161.15,0
83,,,metzadel,11,5824.95,0
83,,,coolspri_out,12,6396.06,0
83,,,metzpres,13,6686.36,0
83,,,metznham_out,14,7111.33,0
83,,,nhamfox,15,7566.1,0
83,,,nhamadel_out,16,7911.02,0
83,,,nhamoak_out,17,8364.83,0
83,18:18:00,18:18:00,chateau_r,18,8631.79,1
83,,,nhamadel_in,19,9341.44,0
83,,,metznham_in,20,10254.53,0
83,,,metz1811,21,10602.9,0
83,,,coolspri_in,22,10882.26,0
83,,,metz24th,23,11407.97,0
83,,,metzarch,24,12101.91,0
83,,,metzobse,25,12484.1,0
83,,,metzstan_in,26,12757.3,0
83,,,metz36th_in,27,13053.74,0
83,,,metzgree_in,28,13349.79,0
83,,,lot4_in,29,13872.75,0
83,,,shutbase_in,30,14247.37,0
83,,,painrege_bus,31,14458.37,0
83,,,painstad,32,14816.01,0
83,18:40:00,18:40:00,regegara_a,33,15152.37,1
84,20:05:00,20:05:00,regegara_d,1,32.73,1
84,,,stamsu_d,2,516.1,0
84,,,artsoci,3,954.13,0
84,,,camplt1d,4,1404.66,0
84,,,umuc,5,1670.25,0
84,,,metzgree_out,6,3912.85,0
84,,,metz36th,7,4221.64,0
84,,,metzstan_out,8,4456.03,0
84,,,metzsa,9,4724.52,0
84,,,arch_ob,10,5161.15,0
84,,,metzadel,11,5824.95,0
84,,,coolspri_out,12,6396.06,0
84,,,metzpres,13,6686.36,0
84,,,metznham_out,14,7111.33,0
84,,,nhamfox,15,7566.1,0
84,,,nhamadel_out,16,7911.02,0
84,,,nhamoak_out,17,8364.83,0
84,20:33:00,20:33:00,chateau_r,18,8631.79,1
84,,,nhamadel_in,19,9341.44,0
84,,,metznham_in,20,10254.53,0
84,,,metz1811,21,10602.9,0
84,,,coolspri_in,22,10882.26,0
84,,,metz24th,23,11407.97,0
84,,,metzarch,24,12101.91,0
84,,,metzobse,25,12484.1,0
84,,,metzstan_in,26,12757.3,0
84,,,metz36th_in,27,13053.74,0
84,,,metzgree_in,28,13349.79,0
84,,,lot4_in,29,13872.75,0
84,,,shutbase_in,30,14247.37,0
84,,,painrege_bus,31,14458.37,0
84,,,painstad,32,14816.01,0
84,20:55:00,20:55:00,regegara_a,33,15152.37,1
85,20:55:00,20:55:00,regegara_d,1,32.73,1
85,,,stamsu_d,2,516.1,0
85,,,artsoci,3,954.13,0
85,,,camplt1d,4,1404.66,0
85,,,umuc,5,1670.25,0
85,,,metzgree_out,6,3912.85,0
85,,,metz36th,7,4221.64,0
85,,,metzstan_out,8,4456.03,0
85,,,metzsa,9,4724.52,0
85,,,arch_ob,10,5161.15,0
85,,,metzadel,11,5824.95,0
85,,,coolspri_out,12,6396.06,0
85,,,metzpres,13,6686.36,0
85,,,metznham_out,14,7111.33,0
85,,,nhamfox,15,7566.1,0
85,,,nhamadel_out,16,7911.02,0
85,,,nhamoak_out,17,8364.83,0
85,21:23:00,21:23:00,chateau_r,18,8631.79,1
85,,,nhamadel_in,19,9341.44,0
85,,,metznham_in,20,10254.53,0
85,,,metz1811,21,10602.9,0
85,,,coolspri_in,22,10882.26,0
85,,,metz24th,23,11407.97,0
85,,,metzarch,24,12101.91,0
85,,,metzobse,25,12484.1,0
85,,,metzstan_in,26,12757.3,0
85,,,metz36th_in,27,13053.74,0
85,,,metzgree_in,28,13349.79,0
85,,,lot4_in,29,13872.75,0
85,,,shutbase_in,30,14247.37,0
85,,,painrege_bus,31,14458.37,0
85,,,painstad,32,14816.01,0
85,21:45:00,21:45:00,regegara_a,33,15152.37,1
86,07:30:00,07:30:00,regegara_d,1,33.33,1
86,,,stamsu_d,2,516.01,0
86,,,artsoci,3,995.69,0
86,,,camplt1d,4,1446.22,0
86,,,gradhill,5,1905.24,0
86,,,adelwell_out,6,2480.75,0
86,,,adel_nwhs,7,2982.86,0
86,,,toleadel,8,3686.46,0
86,,,tolebelc,9,3988.17,0
86,07:46:00,07:46:00,targ,10,4230.37,1
86,,,pgmetro_out,11,4489.99,0
86,,,39thquee,12,4932.72,0
86,,,42ndquee,13,5300.76,0
86,,,42ndogle,14,5733.68,0
86,,,42ndmadi,15,5920.04,0
86,,,42ndjeff,16,6224.13,0
86,,,42ndfarr,17,6691.31,0
86,,,farrrhod,18,6961.97,0
86,,,baltgall,19,7165.91,0
86,,,balthami,20,7299.99,0
86,,,baltlong,21,7573.17,0
86,,,baltogle,22,7869.88,0
86,,,44thquee,23,8379.22,0
86,,,quee42nd,24,8781.29,0
86,,,belcquch,25,9448.77,0
86,,,pgmetro_in,26,9604.13,0
86,08:08:00,08:08:00,pgcc,27,9907.85,1
86,,,belctole,28,10145.35,0
86,,,adeltole,29,10560.8,0
86,,,adelvbur,30,11132.23,0
86,,,adelwell_in,31,11626.54,0
86,,,adeltula,32,12234.52,0
86,,,cspa_main,33,13303.8,0
86,,,stadgara,34,13656.42,0
86,,,stadvtho,35,13884.0,0
86,,,stadatl,36,14169.63,0
86,08:30:00,08:30:00,regegara_a,37,14329.43,1
87,08:30:00,08:30:00,regegara_d,1,33.33,1
87,,,stamsu_d,2,516.01,0
87,,,artsoci,3,995.69,0
87,,,camplt1d,4,1446.22,0
